id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified,created_at,updated_at
4011,7090,Gilroy Garli-Que Challenge,"Gilroy, CA",CA,2017-07-28,true,7500,100,2018-11-18 00:22:49,2018-11-18 00:22:49
4012,7112,Sam's Club National BBQ Tour,"Ankeny, IA",IA,2017-07-28,true,10000,,2018-11-18 00:22:50,2018-11-18 00:22:50
4013,7197,*Racing for the BBQ,"Lee's Summit, MO",MO,2017-07-28,true,4600,100,2018-11-18 00:22:51,2018-11-18 00:22:51
4014,7238,*BBQ-Fest Cooking Contest,"Dyersburg , TN",TN,2017-07-28,true,13000,100,2018-11-18 00:22:54,2018-11-18 00:22:54
4015,7257,8th Annual Vista BBQ Classic(JUDGES FULL),"Vista, CA",CA,2017-07-28,true,10000,100,2018-11-18 00:22:56,2018-11-18 00:22:56
4016,7308,*Fire on the Mountain,"Leburn, KY",KY,2017-07-28,true,5000,100,2018-11-18 00:22:58,2018-11-18 00:22:58
4017,7324,Smoke on the Shrine Lake & Bluegrass Festival (PALMETTO BBQ SERIES),"Summerville, SC",SC,2017-07-28,true,10000,100,2018-11-18 00:22:58,2018-11-18 00:22:58
4018,6963,*Binghamton BBQ Bash(COMPETITOR'S) (JUDGES FULL),"Johnson City, NY",NY,2017-07-29,false,,,2018-11-18 00:23:00,2018-11-18 00:23:00
4019,7062,The Harpoon Brewery BBQ Festival,"WINDSOR, VT",VT,2017-07-29,true,6000,100,2018-11-18 00:23:00,2018-11-18 00:23:00
4020,6838,Badger Brews & Que,"Port Washington, WI",WI,2017-08-04,true,4000,,2018-11-18 00:23:02,2018-11-18 00:23:02
4021,6864,*Our Lady of Victory Holy Smokes BBQ Competition,"Cincinnati, OH",OH,2017-08-04,true,7000,100,2018-11-18 00:23:04,2018-11-18 00:23:04
4022,6971,*Pigs & Pedals,"Asheboro, NC",NC,2017-08-04,true,12000,100,2018-11-18 00:23:05,2018-11-18 00:23:05
4023,7012,San Luis Valley Beat the Heat BBQ,"Alamosa, CO",CO,2017-08-04,true,15000,100,2018-11-18 00:23:07,2018-11-18 00:23:07
4024,7123,Sam's Club National BBQ Tour,"South Windsor, CT",CT,2017-08-04,true,10000,100,2018-11-18 00:23:09,2018-11-18 00:23:09
4025,7135,Dillard Bluegrass & Barbeque Festival,"Dillard, GA",GA,2017-08-04,true,10750,100,2018-11-18 00:23:11,2018-11-18 00:23:11
4026,7151,Laurie Hillbilly BBQ ,"Laurie, MO",MO,2017-08-04,true,6775,93,2018-11-18 00:23:14,2018-11-18 00:23:14
4027,7240,All American BBQ Throwdown,"Westland, MI",MI,2017-08-04,true,6000,100,2018-11-18 00:23:16,2018-11-18 00:23:16
4028,7246,*Pit at the Park,"Macungie, PA",PA,2017-08-04,true,4175,100,2018-11-18 00:23:17,2018-11-18 00:23:17
4029,7295,Omaha Steaks Nebraska BBQ Championship Day -1,"Omaha, NE",NE,2017-08-04,true,23500,100,2018-11-18 00:23:19,2018-11-18 00:23:19
4030,7398,Smithfield BBQ Classic ,"Smithfield , VA",VA,2017-08-04,true,10600,100,2018-11-18 00:23:21,2018-11-18 00:23:21
4031,7296,Omaha Steaks Nebraska BBQ Championship Day -2,"Omaha, NE",NE,2017-08-05,true,23500,100,2018-11-18 00:23:23,2018-11-18 00:23:23
4032,6782,Mountain High BBQ Festival & Car Show,"Franklin, NC",NC,2017-08-11,true,12000,100,2018-11-18 00:23:25,2018-11-18 00:23:25
4033,6789,Ceres Bands Brews & BBQ Throwdown / Formerly Smoke on the River,"Ceres, CA",CA,2017-08-11,true,7300,100,2018-11-18 00:23:27,2018-11-18 00:23:27
4034,6914,Smokin in McMinnville,"McMinnville, TN",TN,2017-08-11,true,12000,,2018-11-18 00:23:28,2018-11-18 00:23:28
4035,6997,"*Casa Grab, Root & Growl","Woodward, OK",OK,2017-08-11,true,10000,100,2018-11-18 00:23:30,2018-11-18 00:23:30
4036,7000,*Smokin Trackside BBQ Bash,"Winston, MO",MO,2017-08-11,true,4000,,2018-11-18 00:23:31,2018-11-18 00:23:31
4037,7124,Sam's Club National BBQ Tour,"N. Charleston, SC",SC,2017-08-11,false,10000,100,2018-11-18 00:23:32,2018-11-18 00:23:32
4038,7260,Maryland  State BBQ Bash,"Bel Air, MD",MD,2017-08-11,true,12500,100,2018-11-18 00:23:34,2018-11-18 00:23:34
4039,7342,*Q'ing to Cure Childhood Cancer BBQ Cookoff,"Conroe, TX",TX,2017-08-11,false,10000,94,2018-11-18 00:23:37,2018-11-18 00:23:37
4040,7347,Northwood Triple Crown(BACKYARD),"Antigo, WI",WI,2017-08-11,false,1000,,2018-11-18 00:23:39,2018-11-18 00:23:39
4041,7190,New London's Best BBQ Chef Competiton,"New London, CT",CT,2017-08-12,true,5500,100,2018-11-18 00:23:39,2018-11-18 00:23:39
4042,7289,*Vine Street BBQ Competition (BACKYARD ONLY)(JUDGES FULL),"Park Ridge , IL",IL,2017-08-12,false,600,,2018-11-18 00:23:40,2018-11-18 00:23:40
4043,7350,Seward County Fair Rib Rally(COMPETITOR'S SERIES),"Seward , NE",NE,2017-08-12,false,350,100,2018-11-18 00:23:41,2018-11-18 00:23:41
4044,6758,Pepsi WY State Championship BBQ & Bluegrass Festival,"Worland, WY",WY,2017-08-18,true,10000,,2018-11-18 00:23:42,2018-11-18 00:23:42
4045,6801,Del Mar BBQ Championship,"Del Mar, CA",CA,2017-08-18,true,,,2018-11-18 00:23:43,2018-11-18 00:23:43
4046,6818,Lassen County Annual BBQ Cook-Off,"Susanville, CA",CA,2017-08-18,true,8000,100,2018-11-18 00:23:46,2018-11-18 00:23:46
4047,6910,BBQ and Fly In on the River,"Excelsior Springs, MO",MO,2017-08-18,true,10000,100,2018-11-18 00:23:47,2018-11-18 00:23:47
4048,6959,Hudson Valley Ribfest,"New Paltz, NY",NY,2017-08-18,true,6200,100,2018-11-18 00:23:50,2018-11-18 00:23:50
4049,7009,Big Bad BBQ in Boydton,"Boydton, VA",VA,2017-08-18,true,6200,100,2018-11-18 00:23:53,2018-11-18 00:23:53
4050,7028,SMSU Smokefest,"Marshall, MN",MN,2017-08-18,true,10000,,2018-11-18 00:23:54,2018-11-18 00:23:54
4051,7032,Madison Ribberfest BBQ & Blues Festival,"Madison, IN",IN,2017-08-18,true,11300,,2018-11-18 00:23:56,2018-11-18 00:23:56
4052,7125,Sam's Club National BBQ Tour,"Asheville, NC",NC,2017-08-18,false,10000,,2018-11-18 00:23:58,2018-11-18 00:23:58
4053,7153,*Cape Jaycees BBQ Fest,"Cape Girardeau, MO",MO,2017-08-18,true,10000,,2018-11-18 00:24:00,2018-11-18 00:24:00
4054,7206,*Smokin on Oak,"Bonner Springs, KS",KS,2017-08-18,true,3500,100,2018-11-18 00:24:02,2018-11-18 00:24:02
4055,6710,*Hudson Bay Heritage Days BBQ Cook Off,"DuPont, WA",WA,2017-08-19,true,7100,98,2018-11-18 00:24:03,2018-11-18 00:24:03
4056,7359,*McHenry Rotary Blues Brews & BBQ ,"McHenry, IL",IL,2017-08-19,true,5000,6,2018-11-18 00:24:04,2018-11-18 00:24:04
4057,7381,*Total Eclips of the Q Presented BY La Bella Casa (BACK YARD ),"Carrollton, MO",MO,2017-08-20,false,900,,2018-11-18 00:24:05,2018-11-18 00:24:05
4058,6928,6th Annual Death Door Barbeque(DAY 1),"Washington Island, WI",WI,2017-08-24,true,8000,,2018-11-18 00:24:06,2018-11-18 00:24:06
4059,6773,BBQ on the Bricks,"Kearney, NE",NE,2017-08-25,true,11000,100,2018-11-18 00:24:08,2018-11-18 00:24:08
4060,6814,10th Annual Big Island BBQ,"Albert Lea, MN",MN,2017-08-25,true,10200,68,2018-11-18 00:24:09,2018-11-18 00:24:09
4061,6861,6th Annual Death Door Barbeque(DAY 2),"Washington Island, WI",WI,2017-08-25,true,8000,,2018-11-18 00:24:12,2018-11-18 00:24:12
4062,6924,*Raider Red Meats BBQ & Ribeye Championship,"Lubbock, TX",TX,2017-08-25,true,12500,97,2018-11-18 00:24:13,2018-11-18 00:24:13
4063,6968,Grill Games,"Kenosha, WI",WI,2017-08-25,true,7000,47,2018-11-18 00:24:15,2018-11-18 00:24:15
4064,7010,*The Great Catskill MTN BBQ Fest,"Fleischmanns, NY",NY,2017-08-25,true,,99,2018-11-18 00:24:17,2018-11-18 00:24:17
4065,7020,Grills N Grills,"penn Valley, CA",CA,2017-08-25,true,6000,100,2018-11-18 00:24:18,2018-11-18 00:24:18
4066,7051,New Holland Summer Fest,"New Holland, PA",PA,2017-08-25,true,10700,100,2018-11-18 00:24:20,2018-11-18 00:24:20
4067,7060,Great American BBQ Festival,"Franklin, TN",TN,2017-08-25,true,8000,100,2018-11-18 00:24:23,2018-11-18 00:24:23
4068,7063,Hill City Wine Brew & BBQ,"Hill City, SD",SD,2017-08-25,true,11400,,2018-11-18 00:24:26,2018-11-18 00:24:26
4069,7077,"*East Central State BBQ Cook-Off, Paola Roots Festival","Paola, KS",KS,2017-08-25,true,4300,,2018-11-18 00:24:27,2018-11-18 00:24:27
4070,7126,Sam's Club National BBQ Tour (Regional),"Richmond, VA",VA,2017-08-25,true,20000,,2018-11-18 00:24:29,2018-11-18 00:24:29
4071,7127,Pigs and Peaches BBQ Festival(GBC QUALIFIER),"Kennesaw, GA",GA,2017-08-25,true,12150,100,2018-11-18 00:24:30,2018-11-18 00:24:30
4072,7319,Wild West BBQ Shoot Out,"West Wendover, NV",NV,2017-08-25,true,35000,100,2018-11-18 00:24:32,2018-11-18 00:24:32
4073,7348,*Montana Pitmaster Classic,"Bozeman, MT",MT,2017-08-25,true,12135,,2018-11-18 00:24:34,2018-11-18 00:24:34
4074,7384,*Western Legends Roundup BBQ Cook Off(BACKYARD ONLY),"Kanab, UT",UT,2017-08-25,false,3000,100,2018-11-18 00:24:35,2018-11-18 00:24:35
4075,6441,HAVA Nagrilla 2017 Kosher (Competitor's Series)(Judges Full),"Wynnewood, PA",PA,2017-08-26,false,,,2018-11-18 00:24:35,2018-11-18 00:24:35
4076,7376,Indiana Bacon Festival( BACKYARD),"Delphi, IN",IN,2017-08-26,false,1050,100,2018-11-18 00:24:36,2018-11-18 00:24:36
4077,7382,Pikes Peak BBQ Showdown(BACKYARD ONLY),"Woodland Park, CO",CO,2017-08-26,false,1000,100,2018-11-18 00:24:37,2018-11-18 00:24:37
4078,7385,*First Annual Half Way to St.Pat's BBQ Contest ,"Emmetsburg, IA",IA,2017-08-26,true,5000,95,2018-11-18 00:24:37,2018-11-18 00:24:37
4079,7363,38th American Royal World Series of Barbecue (INVITATIONAL),"Kansas City, KS",KS,2017-08-31,true,31300,100,2018-11-18 00:24:38,2018-11-18 00:24:38
4080,7093,7th Annual Smokin' In The Bogs,"Warrens, WI",WI,2017-09-01,true,,100,2018-11-18 00:24:42,2018-11-18 00:24:42
4081,7113,Sam's Club National BBQ Tour,"Traverse City, MI",MI,2017-09-01,true,10000,100,2018-11-18 00:24:43,2018-11-18 00:24:43
4082,7189,Smoke the Town,"Leon, IA",IA,2017-09-01,true,3400,98,2018-11-18 00:24:44,2018-11-18 00:24:44
4083,7215,PigMania Lebanon State Championship BBQ & Music Festival( TEAMS AND JUDGES FULL),"Lebanon, OH",OH,2017-09-01,true,15000,100,2018-11-18 00:24:45,2018-11-18 00:24:45
4084,7237,*Beach Boogie and BBQ Festival (PALMETTO BBQ SERIES),"Myrtle Beach, SC",SC,2017-09-01,true,7460,99,2018-11-18 00:24:47,2018-11-18 00:24:47
4085,7364,38th American Royal World Series of Barbecue (OPEN),"Kansas City, KS",KS,2017-09-01,true,68850,82,2018-11-18 00:24:49,2018-11-18 00:24:49
4086,6900,*Bedford Blues & BBQ Festival (JUDGES FULL),"Bedford, TX",TX,2017-09-02,true,,100,2018-11-18 00:25:05,2018-11-18 00:25:05
4087,6953,Big Muddy Brew N Que,"Winona, MN",MN,2017-09-02,true,,,2018-11-18 00:25:07,2018-11-18 00:25:07
4088,7192,Septemberfest BBQ & Rib-eye Steak Cookoff Challenge,"Omaha, NE",NE,2017-09-02,true,7550,100,2018-11-18 00:25:08,2018-11-18 00:25:08
4089,7282,*Redwood Coast Grills Gone Wild,"Crescent City, CA",CA,2017-09-02,true,9650,100,2018-11-18 00:25:09,2018-11-18 00:25:09
4090,7459,"Blues, Views & BBQ Festival's Cookin' for a Cause(COMPETITOR","Westport, CT",CT,2017-09-02,false,,100,2018-11-18 00:25:10,2018-11-18 00:25:10
4091,6779,*Smoke On The Ohio(JUDGES FULL),"Mt.Vernon, IN",IN,2017-09-08,true,7500,100,2018-11-18 00:25:11,2018-11-18 00:25:11
4092,6796,13th Annual Recovery Fest/8th Annual BBQ State Championship,"Richmond, VA",VA,2017-09-08,true,5000,100,2018-11-18 00:25:12,2018-11-18 00:25:12
4093,6925,*Beak Week BBQ Challenge,"Goldsboro, NC",NC,2017-09-08,true,,100,2018-11-18 00:25:13,2018-11-18 00:25:13
4094,6943,"Ribs, Rod & Rock'n Roll","Vermillion, SD",SD,2017-09-08,true,9000,100,2018-11-18 00:25:15,2018-11-18 00:25:15
4095,6985,International Goat Days Championship BBQ Contest-SMOKIN IN THE GOAT PEN,"Millington , TN",TN,2017-09-08,true,8000,100,2018-11-18 00:25:16,2018-11-18 00:25:16
4096,7036,*Derby BBQ Festival(JUDGES FULL),"Derby, KS",KS,2017-09-08,true,10000,99,2018-11-18 00:25:18,2018-11-18 00:25:18
4097,7044,*Hot Pursuit BBQ,"Shawnee, OK",OK,2017-09-08,true,10000,100,2018-11-18 00:25:19,2018-11-18 00:25:19
4098,7047,Puckaway Pigfest,"Montello, WI",WI,2017-09-08,true,5750,,2018-11-18 00:25:20,2018-11-18 00:25:20
4099,7076,Tony Stone-Cookeville Cook-off,"Cookeville, TN",TN,2017-09-08,true,10100,100,2018-11-18 00:25:21,2018-11-18 00:25:21
4100,7107,Sam's Club National BBQ Tour,"Kansas City, MO",MO,2017-09-08,true,10000,100,2018-11-18 00:25:23,2018-11-18 00:25:23
4101,7156,Colorado Pork & Hops Challenge,"Grand Jct, CO",CO,2017-09-08,true,,,2018-11-18 00:25:24,2018-11-18 00:25:24
4102,7179,*Silver Lake Apple BBQ Festival,"Silver Lake, MI",MI,2017-09-08,true,7500,100,2018-11-18 00:25:26,2018-11-18 00:25:26
4103,7258,Hog Wild West BBQ Contest,"Leavenworth, KS",KS,2017-09-08,true,3300,,2018-11-18 00:25:27,2018-11-18 00:25:27
4104,7056,Green Mountain BBQ Championship,"Randolph, VT",VT,2017-09-09,true,4095,100,2018-11-18 00:25:28,2018-11-18 00:25:28
4105,7207,Kansas City Kosher BBQ Championship (COMPETITOR'S SERIES),"Overland Park, KS",KS,2017-09-09,false,,,2018-11-18 00:25:30,2018-11-18 00:25:30
4106,6812,Tilley Harley-Davidson Biker Blues BBQ Rally and BBQ Classic,"Salisbury, NC",NC,2017-09-15,true,15110,100,2018-11-18 00:25:31,2018-11-18 00:25:31
4107,6878,Bands & BBQ at the Point,"Carrollton, KY",KY,2017-09-15,true,9000,100,2018-11-18 00:25:33,2018-11-18 00:25:33
4108,6940,*Rock'n Brews & BBQ Festival,"Boise, ID",ID,2017-09-15,true,9500,96,2018-11-18 00:25:34,2018-11-18 00:25:34
4109,6990,*Butler Chambers Of Commerce BBQ & Hucksters Days,"Butler, MO",MO,2017-09-15,true,,,2018-11-18 00:25:35,2018-11-18 00:25:35
4110,7016,3rd Annual Hot Q's & Cold Brews BBQ Championship,"Oroville, CA",CA,2017-09-15,true,25000,100,2018-11-18 00:25:37,2018-11-18 00:25:37
4111,7043,Jesse James Barbeque Cook Out,"Kearney, MO",MO,2017-09-15,true,5025,100,2018-11-18 00:25:38,2018-11-18 00:25:38
4112,7080,Rock'n Ribville (GBC QUALIFIER),"Lawrenceville, GA",GA,2017-09-15,true,10000,100,2018-11-18 00:25:40,2018-11-18 00:25:40
4113,7114,Sam's Club National BBQ Tour (Regional),"Madison, WI",WI,2017-09-15,false,20000,,2018-11-18 00:25:41,2018-11-18 00:25:41
4114,7137,*Cherokee Strip BBQ Cook-Off,"Ponca City, OK",OK,2017-09-15,true,15250,100,2018-11-18 00:25:43,2018-11-18 00:25:43
4115,7152,*Currituck Heritage Festival,"Powells Point, NC",NC,2017-09-15,true,11500,100,2018-11-18 00:25:44,2018-11-18 00:25:44
4116,7171,KTD Smokin ' Gobbler Cook-Off,"Worthington, MN",MN,2017-09-15,true,8200,100,2018-11-18 00:25:45,2018-11-18 00:25:45
4117,7231,*Smokin on the Rez BBQ and Music Festival (DAY 1) (JUDGES LIST FULL),"Ridgeland, MS",MS,2017-09-15,true,5200,100,2018-11-18 00:25:46,2018-11-18 00:25:46
4118,7271,Big Brother Big Sister Riverfest ,"Decatur, AL",AL,2017-09-15,true,14000,100,2018-11-18 00:25:47,2018-11-18 00:25:47
4119,7312,*Grillin'@Gator Grounds ,"Bunkie, LA",LA,2017-09-15,true,3050,100,2018-11-18 00:25:50,2018-11-18 00:25:50
4120,7346,*Smokin on the White,"Batesville , AR",AR,2017-09-15,true,,,2018-11-18 00:25:50,2018-11-18 00:25:50
4121,7396,Smoke on the Water New Jersey State Barbecue Championship,"Atlantic City, NJ",NJ,2017-09-15,true,15000,100,2018-11-18 00:25:51,2018-11-18 00:25:51
4122,7053,Table Rock Boats and Bones,"Kimberling, MO",MO,2017-09-16,true,20000,100,2018-11-18 00:25:53,2018-11-18 00:25:53
4123,7274,*Smokin on the Rez BBQ and Music Festival (DAY2) (JUDGES LIST FULL),"Ridgeland, MS",MS,2017-09-16,true,3525,100,2018-11-18 00:25:55,2018-11-18 00:25:55
4124,6852,*Que by the Sea,"Seaside Heights, NJ",NJ,2017-09-22,true,11000,100,2018-11-18 00:25:55,2018-11-18 00:25:55
4125,6886,Butts and Beans BBQ Challenge,"Newton, NC",NC,2017-09-22,true,12050,,2018-11-18 00:25:57,2018-11-18 00:25:57
4126,6936,Grilling & Chillin BBQ,"Owensboro, KY",KY,2017-09-22,true,9000,100,2018-11-18 00:25:59,2018-11-18 00:25:59
4127,6937,Murphysboro BBQ Cookoff,"Murphysboro, IL",IL,2017-09-22,true,12200,100,2018-11-18 00:26:01,2018-11-18 00:26:01
4128,6939,Shawnee Great Grillers State Championship Barbeque ,"Shawnee, KS",KS,2017-09-22,true,4800,97,2018-11-18 00:26:03,2018-11-18 00:26:03
4129,6947,Smoke in the Park,"Lemoyne, PA",PA,2017-09-22,true,,,2018-11-18 00:26:07,2018-11-18 00:26:07
4130,6973,*Great Maine BBQ Challenge,"Bangor, ME",ME,2017-09-22,true,17000,100,2018-11-18 00:26:09,2018-11-18 00:26:09
4131,7006,"Bikes, Blues and BBQ","Fayetteville, AR",AR,2017-09-22,true,21800,100,2018-11-18 00:26:11,2018-11-18 00:26:11
4132,7078,Tri City BBQ Fest,"Denison, IA",IA,2017-09-22,true,11000,100,2018-11-18 00:26:12,2018-11-18 00:26:12
4133,7092,*Jammin In JC Blues & BBQ Festival,"Junction City, KS",KS,2017-09-22,true,5000,100,2018-11-18 00:26:14,2018-11-18 00:26:14
4134,7108,Sam's Club National BBQ Tour (Regional),"Edmond, OK",OK,2017-09-22,false,20000,,2018-11-18 00:26:15,2018-11-18 00:26:15
4135,7234,Oinktoberfest,"Clarence, NY",NY,2017-09-22,true,8800,100,2018-11-18 00:26:16,2018-11-18 00:26:16
4136,7241,BBBrew For Hope,"Ft.Collins, CO",CO,2017-09-22,true,6000,100,2018-11-18 00:26:20,2018-11-18 00:26:20
4137,7263,First Tennessee Bank Bluegrass & BBQ (COMPETITOR'S SERIES)(JUDGES FULL),"Columbia, TN",TN,2017-09-22,false,2175,100,2018-11-18 00:26:21,2018-11-18 00:26:21
4138,7277,*Smoke in the Valley,"Pikeville, TN",TN,2017-09-22,true,,95,2018-11-18 00:26:22,2018-11-18 00:26:22
4139,7338,*The Rumble on the River presented by TheBBQSuperStore.com,"Grand Haven , MI",MI,2017-09-22,true,7500,100,2018-11-18 00:26:23,2018-11-18 00:26:23
4140,7365,Smokin in The Hills (Limited to the first 25 teams),"Hillsboro, OH",OH,2017-09-22,true,5000,100,2018-11-18 00:26:24,2018-11-18 00:26:24
4141,7393,Smoke & Soul Fest,"Casper, WY",WY,2017-09-22,false,8000,98,2018-11-18 00:26:25,2018-11-18 00:26:25
4142,7297,*Barbeque on the Hill (COMPETITOR'S SERIES),"Blue Island, IL",IL,2017-09-23,false,,96,2018-11-18 00:26:27,2018-11-18 00:26:27
4143,6730,*Dells BBQ Bash(BACKYARD ONLY),"Wisconsin Dells , WI",WI,2017-09-29,true,3000,,2018-11-18 00:26:28,2018-11-18 00:26:28
4144,6853,*Smoke On the Trails,"Gardner, KS",KS,2017-09-29,true,10000,,2018-11-18 00:26:29,2018-11-18 00:26:29
4145,6858,*Smokin-in-Sapulpa 4th Annual BBQ,"Sapulpa, OK",OK,2017-09-29,true,5470,98,2018-11-18 00:26:32,2018-11-18 00:26:32
4146,6956,*Bryant's Buzzin BBQ Bash,"Bryant, AR",AR,2017-09-29,true,7500,98,2018-11-18 00:26:33,2018-11-18 00:26:33
4147,7130,*Smoking in the Golden Valley,"Clinton, MO",MO,2017-09-29,true,5000,,2018-11-18 00:26:34,2018-11-18 00:26:34
4148,7170,Porktober Que,"Dothan, AL",AL,2017-09-29,true,,100,2018-11-18 00:26:35,2018-11-18 00:26:35
4149,7184,*Downtown Jonesboro BBQ Festival,"Jonesboro, AR",AR,2017-09-29,true,10000,100,2018-11-18 00:26:37,2018-11-18 00:26:37
4150,7223,BBQ in the Badlands,"Glendive, MT",MT,2017-09-29,true,7500,96,2018-11-18 00:26:38,2018-11-18 00:26:38
4151,7323,*Unruly Country Brew N' Que Festival(JUDGES FULL),"Sonora, CA",CA,2017-09-29,true,,100,2018-11-18 00:26:39,2018-11-18 00:26:39
4152,7330,Rim County BBQ Classic and Testicle Festival ,"Payson, AZ",AZ,2017-09-29,true,10000,94,2018-11-18 00:26:40,2018-11-18 00:26:40
4153,7379,LuLu's Brew & Que,"Brighton, Co",Co,2017-09-29,false,,100,2018-11-18 00:26:42,2018-11-18 00:26:42
4154,7008,"*Red, White and Que","Cresskill, NJ",NJ,2017-09-30,true,5000,,2018-11-18 00:26:43,2018-11-18 00:26:43
4155,6811,Jim Beam BBQ Classic,"Springfield, KY",KY,2017-10-06,true,10000,100,2018-11-18 00:26:44,2018-11-18 00:26:44
4156,6867,*Decatur's Smokin BBQ Festival(JUDGES FULL),"Decatur, IL",IL,2017-10-06,true,10000,99,2018-11-18 00:26:46,2018-11-18 00:26:46
4157,6962,*BBQ & Blues on the Levee,"Helena, AR",AR,2017-10-06,true,7000,100,2018-11-18 00:26:47,2018-11-18 00:26:47
4158,6988,*Independence Fire & Ice BBQ,"Independence, MO",MO,2017-10-06,true,12750,,2018-11-18 00:26:49,2018-11-18 00:26:49
4159,7142,*Harbor-Que,"Winthrop Harbor, IL",IL,2017-10-06,true,5000,100,2018-11-18 00:26:52,2018-11-18 00:26:52
4160,7068,*Roast N Boast BBQ,"Columbus, MS",MS,2017-10-06,true,9000,100,2018-11-18 00:26:53,2018-11-18 00:26:53
4161,7191,Que & Cruz,"Louisa, VA",VA,2017-10-06,true,5000,100,2018-11-18 00:26:55,2018-11-18 00:26:55
4162,7193,*Go Hog Wild Arkansas BBQ Championship,"Sheridan, AR",AR,2017-10-06,true,5000,94,2018-11-18 00:26:56,2018-11-18 00:26:56
4163,7252,Squealin in the Square(PALMETTO BBQ SERIES),"Laurens, SC",SC,2017-10-06,true,7400,100,2018-11-18 00:26:58,2018-11-18 00:26:58
4164,7293,*Devon Grube Memorial BBQ Classic,"Virginia Beach, VA",VA,2017-10-06,true,10000,100,2018-11-18 00:26:59,2018-11-18 00:26:59
4165,7300,Keystone Classic BBQ,"Harrisburg, PA",PA,2017-10-06,true,7250,100,2018-11-18 00:27:00,2018-11-18 00:27:00
4166,7328,National Pro BBQ Tour Championship,"Bentonville, AR",AR,2017-10-06,false,,,2018-11-18 00:27:01,2018-11-18 00:27:01
4167,7336,"Riverside Blues, Brews & BBQ Festival","Greenfield, MA",MA,2017-10-06,true,4450,100,2018-11-18 00:27:03,2018-11-18 00:27:03
4168,7399,*Clarksville BBQ Bash (COMPETITOR'S SERIES ),"Clarksville, TN",TN,2017-10-06,false,3000,,2018-11-18 00:27:05,2018-11-18 00:27:05
4169,7417,*Wisconsin Colorfest & BBQ Bash ,"Turtle Lake, WI",WI,2017-10-06,true,6800,100,2018-11-18 00:27:05,2018-11-18 00:27:05
4170,7341,Smoke on the Water(BACKYARD ONLY),"Guntersville, AL",AL,2017-10-07,false,10000,100,2018-11-18 00:27:06,2018-11-18 00:27:06
4171,7449,"Holmes Drywall Supply, Inc(BACKYARD ONLY INVITE ONLY)","Kansas City, MO",MO,2017-10-11,false,,,2018-11-18 00:27:08,2018-11-18 00:27:08
4172,6917,CIBR-BBQ Central Illinois Bragging Right BBQ ,"Arthur, IL",IL,2017-10-13,true,12000,100,2018-11-18 00:27:09,2018-11-18 00:27:09
4173,7013,Anchor City Cook Off,"Centralia, MO",MO,2017-10-13,true,5100,100,2018-11-18 00:27:10,2018-11-18 00:27:10
4174,7074,The Real Squeal BBQ & Music Festival (GBC Qualifier),"Lyons, GA",GA,2017-10-13,true,20000,100,2018-11-18 00:27:11,2018-11-18 00:27:11
4175,7132,Eastern Carolina BBQ Throw Down,"Rocky Mount, NC",NC,2017-10-13,true,20000,100,2018-11-18 00:27:13,2018-11-18 00:27:13
4176,7134,*Grillin & chillin BBQ cook-off,"Waxhaw, NC",NC,2017-10-13,true,12000,100,2018-11-18 00:27:15,2018-11-18 00:27:15
4177,7204,14th Annual Cookin on the Kaw,"Desoto, KS",KS,2017-10-13,true,12550,100,2018-11-18 00:27:16,2018-11-18 00:27:16
4178,7211,*Shenandoah Valley BBQ Fest,"Woodstock, VA",VA,2017-10-13,true,6600,100,2018-11-18 00:27:18,2018-11-18 00:27:18
4179,7318,*Smokin' Blues & BBQ Festival,"Duncanville, TX",TX,2017-10-13,true,,100,2018-11-18 00:27:19,2018-11-18 00:27:19
4180,7409,*OC BBQ Competition,"Costa Messa, CA",CA,2017-10-13,true,8000,100,2018-11-18 00:27:20,2018-11-18 00:27:20
4181,7422,*Smoke & Ale Fall Festival,"Chelsea, MI",MI,2017-10-13,true,4000,100,2018-11-18 00:27:22,2018-11-18 00:27:22
4182,7339,Bay State BBQ Championship,"Monson, MA",MA,2017-10-14,true,2500,100,2018-11-18 00:27:24,2018-11-18 00:27:24
4183,7400,*Bedouin Brew & Bar-B-Que(JUDGES FULL) (OKBS Qulifyer  ) ,"Muskogee, OK",OK,2017-10-14,true,5500,100,2018-11-18 00:27:25,2018-11-18 00:27:25
4184,7421,*Nile Beer-B-Q,"Billings, MT",MT,2017-10-14,true,5000,,2018-11-18 00:27:26,2018-11-18 00:27:26
4185,6969,*Big Buffalo Crossing BBQ Cook-off,"Munfordville, KY",KY,2017-10-20,true,15400,100,2018-11-18 00:27:26,2018-11-18 00:27:26
4186,7057,*Harper County Bullseye BBQ,"Harper, KS",KS,2017-10-20,true,,100,2018-11-18 00:27:28,2018-11-18 00:27:28
4187,7061,Smoking in the Foothills Barbecue Competition And Festival,"Lenoir, NC",NC,2017-10-20,true,10000,100,2018-11-18 00:27:30,2018-11-18 00:27:30
4188,7172,Boo-B-Que,"Rehobeth Beach, DE",DE,2017-10-20,true,10000,,2018-11-18 00:27:31,2018-11-18 00:27:31
4189,7187,Mid-South BBQ Festival,"Mount Pleasant, TN",TN,2017-10-20,true,10000,,2018-11-18 00:27:34,2018-11-18 00:27:34
4190,7272,*Ohio Smoked Meat & BBQ Festival,"Nelsonville, OH",OH,2017-10-20,true,7000,,2018-11-18 00:27:35,2018-11-18 00:27:35
